name,lat,lon,level,parent,source_name
津和野町,34.541961,131.83508,municipality,,津和野町役場
津奈木町,32.233892,130.439621,municipality,,津奈木町役場
津山市,35.069118,134.004543,municipality,,津山市役所
津島市,35.17704,136.741236,municipality,,津島市役所
津市,34.718563,136.505443,municipality,,津市役所
津幡町,36.668798,136.728885,municipality,,津幡町役場
津野町,33.444816,133.204168,municipality,,津野町役場
洲本市,34.342522,134.895653,municipality,,洲本市役所
流山市,35.856287,139.902586,municipality,,流山市役所
浅口市,34.527834,133.584911,municipality,,浅口市役所
浅川町,37.080947,140.412852,municipality,,浅川町役場
浜中町,43.075948,145.131127,municipality,,浜中町役場
浜名区,34.791548,137.783159,municipality,,浜名区役所
浜松市,34.710809,137.726307,municipality,,浜松市役所
浜松市中央区,34.710809,137.726307,ward,浜松市,中央区役所（浜松市）
浜田市,34.899255,132.079883,municipality,,浜田市役所
浜頓別町,45.123716,142.35964,municipality,,浜頓別町役場
浦和区,35.86197,139.645408,municipality,,浦和区役所
浦安市,35.653988,139.902187,municipality,,浦安市役所
浦幌町,42.808947,143.658581,municipality,,浦幌町役場
浦河町,42.168355,142.768213,municipality,,浦河町役場
浦添市,26.245816,127.721804,municipality,,浦添市役所
浦臼町,43.430363,141.818727,municipality,,浦臼町役場
浪江町,37.494594,141.000746,municipality,,浪江町役場
浪速区,34.659419,135.49955,municipality,,浪速区役所
海南市,34.157533,135.239675,municipality,,海南市役所
海士町,36.096695,133.096459,municipality,,海士町役場
海津市,35.22047,136.636612,municipality,,海津市役所
海田町,34.366403,132.536253,municipality,,海田町役場
海老名市,35.446449,139.390803,municipality,,海老名市役所
海陽町,33.602043,134.351866,municipality,,海陽町役場
涌谷町,38.539704,141.128105,municipality,,涌谷町役場
淀川区,34.721006,135.486746,municipality,,淀川区役所
淡路市,34.439847,134.914633,municipality,,淡路市役所
深川市,43.723645,142.053799,municipality,,深川市役所
深浦町,40.647876,139.927431,municipality,,深浦町役場
深谷市,36.197018,139.281714,municipality,,深谷市役所
添田町,33.571816,130.854088,municipality,,添田町役場
清川村,35.48233,139.276374,municipality,,清川村役場
清水区,35.01573,138.489603,municipality,,清水区役所
清瀬市,35.785275,139.52685,municipality,,清瀬市役所
清田区,42.999432,141.443842,municipality,,清田区役所
清里町,43.835224,144.594582,municipality,,清里町役場
清須市,35.199848,136.852934,municipality,,清須市役所
渋川市,36.48948,139.000394,municipality,,渋川市役所
渋谷区,35.663982,139.697948,municipality,,渋谷区役所
渡名喜村,26.37211,127.141122,municipality,,渡名喜村役場
渡嘉敷村,26.197331,127.364289,municipality,,渡嘉敷村役場
港北区,35.519016,139.633197,municipality,,港北区役所
港区,35.658071,139.751599,municipality,,港区役所
港南区,35.400799,139.592511,municipality,,港南区役所
湖南市,35.004106,136.084693,municipality,,湖南市役所
湖西市,34.718474,137.531617,municipality,,湖西市役所
湧別町,44.151465,143.572919,municipality,,湧別町役場
湧水町,31.951654,130.721025,municipality,,湧水町役場
湯前町,32.276144,130.980987,municipality,,湯前町役場
湯川村,37.565272,139.886869,municipality,,湯川村役場
湯梨浜町,35.489915,133.864681,municipality,,湯梨浜町役場
湯沢市,39.164074,140.494683,municipality,,湯沢市役所
湯沢町,36.934007,138.817424,municipality,,湯沢町役場
湯河原町,35.147931,139.108336,municipality,,湯河原町役場
湯浅町,34.029418,135.190427,municipality,,湯浅町役場
滋賀日野町,35.018018,136.246023,ward,滋賀,日野町役場（滋賀）
滋賀県,35.004444,135.868333,prefecture,,滋賀県庁
滑川市,36.764394,137.34118,municipality,,滑川市役所
滑川町,36.06599,139.360919,municipality,,滑川町役場
滝上町,44.19227,143.07765,municipality,,滝上町役場
滝川市,43.557753,141.910371,municipality,,滝川市役所
滝沢市,39.734739,141.077065,municipality,,滝沢市役所
潟上市,39.857288,140.013049,municipality,,潟上市役所
潮来市,35.947134,140.555364,municipality,,潮来市役所
瀬戸内市,34.664893,134.092849,municipality,,瀬戸内市役所
瀬戸内町,28.146484,129.314734,municipality,,瀬戸内町役場
瀬戸市,35.22362,137.084117,municipality,,瀬戸市役所
瀬谷区,35.466397,139.499188,municipality,,瀬谷区役所
灘区,34.712356,135.239571,municipality,,灘区役所
焼津市,34.86717,138.322812,municipality,,焼津市役所
熊取町,34.401308,135.355863,municipality,,熊取町役場
熊本小国町,33.121568,131.068157,ward,熊本,小国町役場（熊本）
熊本市,32.803078,130.707897,municipality,,熊本市役所
熊本市中央区,32.803218,130.708223,ward,熊本市,中央区役所（熊本市）
熊本市北区,32.903561,130.694263,ward,熊本市,北区役所（熊本市）
熊本市南区,32.71536,130.678922,ward,熊本市,南区役所（熊本市）
熊本市東区,32.78053,130.768061,ward,熊本市,東区役所（熊本市）
熊本市西区,32.776371,130.647562,ward,熊本市,西区役所（熊本市）
熊本県,32.789722,130.741667,prefecture,,熊本県庁
熊本美里町,32.639609,130.789007,ward,熊本,美里町役場（熊本）
熊本高森町,32.827271,131.122023,ward,熊本,高森町役場（熊本）
熊谷市,36.147362,139.388664,municipality,,熊谷市役所
熊野市,33.88862,136.100288,municipality,,熊野市役所
熊野町,34.335783,132.584604,municipality,,熊野町役場
熱海市,35.095987,139.071546,municipality,,熱海市役所
熱田区,35.128372,136.910317,municipality,,熱田区役所
燕市,37.673149,138.882249,municipality,,燕市役所
片品村,36.772549,139.225241,municipality,,片品村役場
牛久市,35.979397,140.149532,municipality,,牛久市役所
牟岐町,33.668312,134.420661,municipality,,牟岐町役場
牧之原市,34.740059,138.224641,municipality,,牧之原市役所
犬山市,35.378641,136.944625,municipality,,犬山市役所
狛江市,35.634814,139.578696,municipality,,狛江市役所
狭山市,35.852907,139.412227,municipality,,狭山市役所
猪名川町,34.894966,135.376164,municipality,,猪名川町役場
猪苗代町,37.557799,140.104794,municipality,,猪苗代町役場
猿払村,45.33061,142.108945,municipality,,猿払村役場
玄海町,33.472164,129.874689,municipality,,玄海町役場
玉名市,32.935266,130.562877,municipality,,玉名市役所
玉城町,34.490276,136.630932,municipality,,玉城町役場
玉川村,37.210718,140.408939,municipality,,玉川村役場
玉村町,36.304435,139.114916,municipality,,玉村町役場
玉東町,32.919272,130.6286,municipality,,玉東町役場
玉野市,34.491979,133.946012,municipality,,玉野市役所
王寺町,34.594696,135.706705,municipality,,王寺町役場
王滝村,35.809343,137.551076,municipality,,王滝村役場
玖珠町,33.283135,131.151553,municipality,,玖珠町役場
珠洲市,37.436369,137.260406,municipality,,珠洲市役所
球磨村,32.252621,130.651274,municipality,,球磨村役場
琴平町,34.19142,133.823303,municipality,,琴平町役場
琴浦町,35.495184,133.692779,municipality,,琴浦町役場
瑞浪市,35.36174,137.254639,municipality,,瑞浪市役所
瑞穂区,35.131439,136.934953,municipality,,瑞穂区役所
瑞穂市,35.391826,136.690784,municipality,,瑞穂市役所
瑞穂町,35.771924,139.354116,municipality,,瑞穂町役場
甘楽町,36.243009,138.921752,municipality,,甘楽町役場
生坂村,36.425234,137.927484,municipality,,生坂村役場
生野区,34.653745,135.534447,municipality,,生野区役所
生駒市,34.691979,135.700553,municipality,,生駒市役所
産山村,32.995747,131.216799,municipality,,産山村役場
田上町,37.698857,139.057993,municipality,,田上町役場
田原市,34.668972,137.26383,municipality,,田原市役所
田原本町,34.556667,135.79494,municipality,,田原本町役場
田子町,40.34003,141.15215,municipality,,田子町役場
田尻町,34.393782,135.291176,municipality,,田尻町役場
田川市,33.63876,130.806298,municipality,,田川市役所
田布施町,33.954677,132.041366,municipality,,田布施町役場
田村市,37.440621,140.57631,municipality,,田村市役所
田舎館村,40.631259,140.550198,municipality,,田舎館村役場
田辺市,33.729111,135.388934,municipality,,田辺市役所
田野町,33.427713,134.008209,municipality,,田野町役場
田野畑村,39.930454,141.888864,municipality,,田野畑村役場
由仁町,42.999598,141.790309,municipality,,由仁町役場
由利本荘市,39.385814,140.048819,municipality,,由利本荘市役所
由布市,33.179996,131.426792,municipality,,由布市役所
由良町,33.959251,135.118187,municipality,,由良町役場
甲佐町,32.651356,130.811466,municipality,,甲佐町役場
甲州市,35.704286,138.729424,municipality,,甲州市役所
甲府市,35.662033,138.568339,municipality,,甲府市役所
甲斐市,35.660829,138.515796,municipality,,甲斐市役所
甲良町,35.204224,136.26135,municipality,,甲良町役場
甲賀市,34.96612,136.167084,municipality,,甲賀市役所
男鹿市,39.886721,139.8475,municipality,,男鹿市役所
町田市,35.546559,139.438527,municipality,,町田市役所
留寿都村,42.737263,140.875574,municipality,,留寿都村役場
留萌市,43.940987,141.637009,municipality,,留萌市役所
登別市,42.412735,141.106556,municipality,,登別市役所
登米市,38.691856,141.18772,municipality,,登米市役所
白井市,35.791503,140.056372,municipality,,白井市役所
白子町,35.45434,140.374253,municipality,,白子町役場
白山市,36.514427,136.565833,municipality,,白山市役所
白岡市,36.01907,139.676861,municipality,,白岡市役所
白川村,36.270904,136.898542,municipality,,白川村役場
白川町,35.581297,137.191329,municipality,,白川町役場
白河市,37.126379,140.210923,municipality,,白河市役所
白浜町,33.678188,135.348108,municipality,,白浜町役場
白石区,43.045445,141.396378,municipality,,白石区役所
白石市,38.002467,140.619888,municipality,,白石市役所
白石町,33.181082,130.143493,municipality,,白石町役場
白糠町,42.956161,144.071805,municipality,,白糠町役場
白老町,42.551259,141.355861,municipality,,白老町役場
白馬村,36.69807,137.861969,municipality,,白馬村役場
白鷹町,38.183069,140.098571,municipality,,白鷹町役場
皆野町,36.070845,139.098754,municipality,,皆野町役場
益城町,32.791608,130.816338,municipality,,益城町役場
益子町,36.467353,140.093381,municipality,,益子町役場
益田市,34.674814,131.842862,municipality,,益田市役所
盛岡市,39.701795,141.154183,municipality,,盛岡市役所
目黒区,35.64141,139.698118,municipality,,目黒区役所
直島町,34.45983,133.995638,municipality,,直島町役場
直方市,33.744181,130.729652,municipality,,直方市役所
相模原市,35.571376,139.373268,municipality,,相模原市役所
相模原市中央区,35.571376,139.373268,ward,相模原市,中央区役所（相模原市）
相模原市南区,35.530342,139.430092,ward,相模原市,南区役所（相模原市）
相模原市緑区,35.595639,139.33759,ward,相模原市,緑区役所（相模原市）
相生市,34.803662,134.468193,municipality,,相生市役所
相良村,32.23526,130.797985,municipality,,相良村役場
相馬市,37.797353,140.918937,municipality,,相馬市役所
真室川町,38.856918,140.251564,municipality,,真室川町役場
真岡市,36.440515,140.012467,municipality,,真岡市役所
真庭市,35.075591,133.752756,municipality,,真庭市役所
真狩村,42.762955,140.803669,municipality,,真狩村役場
真鶴町,35.158399,139.137233,municipality,,真鶴町役場
睦沢町,35.361091,140.319275,municipality,,睦沢町役場
矢吹町,37.201221,140.338493,municipality,,矢吹町役場
矢巾町,39.606006,141.143001,municipality,,矢巾町役場
矢掛町,34.627596,133.587085,municipality,,矢掛町役場
矢板市,36.806732,139.924226,municipality,,矢板市役所
矢祭町,36.871334,140.424755,municipality,,矢祭町役場
知内町,41.598377,140.418861,municipality,,知内町役場
知名町,27.338589,128.573867,municipality,,知名町役場
知多市,34.996533,136.864755,municipality,,知多市役所
知夫村,36.013927,133.039372,municipality,,知夫村役場
知立市,35.001285,137.050843,municipality,,知立市役所
石井町,34.074698,134.440764,municipality,,石井町役場
石垣市,24.344419,124.185246,municipality,,石垣市役所
石岡市,36.19084,140.287242,municipality,,石岡市役所
石川町,37.157072,140.446775,municipality,,石川町役場
石川県,36.594606,136.625669,prefecture,,石川県庁
石巻市,38.434457,141.302906,municipality,,石巻市役所
石狩市,43.171365,141.315514,municipality,,石狩市役所
砂川市,43.494329,141.902525,municipality,,砂川市役所
砥部町,33.74926,132.792233,municipality,,砥部町役場
砺波市,36.647467,136.962167,municipality,,砺波市役所
碧南市,34.884782,136.993362,municipality,,碧南市役所
磐梯町,37.562099,139.988766,municipality,,磐梯町役場
磐田市,34.717881,137.851511,municipality,,磐田市役所
磯子区,35.402489,139.618458,municipality,,磯子区役所
礼文町,45.303062,141.047717,municipality,,礼文町役場
神埼市,33.311423,130.371662,municipality,,神埼市役所
神奈川区,35.477051,139.629293,municipality,,神奈川区役所
神奈川県,35.447778,139.642502,prefecture,,神奈川県庁
神山町,33.967225,134.350531,municipality,,神山町役場
神崎町,35.901611,140.405326,municipality,,神崎町役場
神川町,36.213901,139.101578,municipality,,神川町役場
神恵内村,43.143365,140.430801,municipality,,神恵内村役場
神戸市,34.689495,135.195728,municipality,,神戸市役所
神戸市中央区,34.689702,135.194857,ward,神戸市,中央区役所（神戸市）
神戸市北区,34.724205,135.146196,ward,神戸市,北区役所（神戸市）
神戸市西区,34.720914,135.019337,ward,神戸市,西区役所（神戸市）
神戸町,35.417349,136.608517,municipality,,神戸町役場
神栖市,35.889972,140.664527,municipality,,神栖市役所
神河町,35.064235,134.739856,municipality,,神河町役場
神津島村,34.205371,139.134426,municipality,,神津島村役場
神流町,36.116013,138.916991,municipality,,神流町役場
神石高原町,34.703612,133.251651,municipality,,神石高原町役場
福井市,36.06412,136.219452,municipality,,福井市役所
福井池田町,35.890383,136.344079,ward,福井,池田町役場（福井）
福井県,36.065233,136.221775,prefecture,,福井県庁
福井美浜町,35.6006,135.940619,ward,福井,美浜町役場（福井）
福山市,34.485927,133.36234,municipality,,福山市役所
福岡川崎町,33.599956,130.814915,ward,福岡,川崎町役場（福岡）
福岡市,33.590313,130.401735,municipality,,福岡市役所
福岡市中央区,33.589238,130.392819,ward,福岡市,中央区役所（福岡市）
福岡市南区,33.561561,130.426442,ward,福岡市,南区役所（福岡市）
福岡市東区,33.617744,130.417363,ward,福岡市,東区役所（福岡市）
福岡市西区,33.582917,130.323133,ward,福岡市,西区役所（福岡市）
福岡広川町,33.241245,130.551397,ward,福岡,広川町役場（福岡）
福岡県,33.606389,130.418056,prefecture,,福岡県庁
福島伊達市,37.819095,140.562894,ward,福島,伊達市役所（福島）
福島区,34.692357,135.472232,municipality,,福島区役所
福島市,37.76083,140.474747,municipality,,福島市役所
福島昭和村,37.335446,139.610666,ward,福島,昭和村役場（福島）
福島町,41.483783,140.251315,municipality,,福島町役場
福島県,37.750019,140.467737,prefecture,,福島県庁
福島金山町,37.453735,139.524524,ward,福島,金山町役場（福島）
福崎町,34.950319,134.760245,municipality,,福崎町役場
福智町,33.683263,130.78012,municipality,,福智町役場
福津市,33.766897,130.491038,municipality,,福津市役所
福生市,35.738601,139.326744,municipality,,福生市役所
福知山市,35.296725,135.126532,municipality,,福知山市役所
秋田市,39.719929,140.102512,municipality,,秋田市役所
秋田県,39.718626,140.102381,prefecture,,秋田県庁
秋田美郷町,39.461633,140.582127,ward,秋田,美郷町役場（秋田）
秋葉区,37.788362,139.114618,municipality,,秋葉区役所
秦野市,35.3748,139.219946,municipality,,秦野市役所
秩父別町,43.767,141.957896,municipality,,秩父別町役場
秩父市,35.991681,139.085475,municipality,,秩父市役所
稚内市,45.416868,141.673498,municipality,,稚内市役所
稲城市,35.637938,139.504603,municipality,,稲城市役所
稲敷市,35.972927,140.303583,municipality,,稲敷市役所
稲毛区,35.636202,140.107106,municipality,,稲毛区役所
稲沢市,35.248135,136.780216,municipality,,稲沢市役所
稲美町,34.748627,134.913384,municipality,,稲美町役場
積丹町,43.29871,140.598001,municipality,,積丹町役場
穴水町,37.230874,136.912479,municipality,,穴水町役場
立山町,36.663346,137.313658,municipality,,立山町役場
立川市,35.713981,139.407846,municipality,,立川市役所
立科町,36.272089,138.315991,municipality,,立科町役場
竜王町,35.06075,136.124438,municipality,,竜王町役場
竹原市,34.341157,132.905349,municipality,,竹原市役所
竹富町,24.339518,124.154522,municipality,,竹富町役場
竹田市,32.973673,131.397838,municipality,,竹田市役所
笛吹市,35.647296,138.63973,municipality,,笛吹市役所
笠岡市,34.507182,133.507441,municipality,,笠岡市役所
笠松町,35.367222,136.763192,municipality,,笠松町役場
笠置町,34.760497,135.93938,municipality,,笠置町役場
笠間市,36.345128,140.304232,municipality,,笠間市役所
筑前町,33.457033,130.595183,municipality,,筑前町役場
筑北村,36.402654,138.011775,municipality,,筑北村役場
筑後市,33.212246,130.502151,municipality,,筑後市役所
筑紫野市,33.487386,130.526007,municipality,,筑紫野市役所
筑西市,36.305263,139.979417,municipality,,筑西市役所
箕輪町,35.91502,137.981992,municipality,,箕輪町役場
箕面市,34.826929,135.470379,municipality,,箕面市役所
箱根町,35.232301,139.106886,municipality,,箱根町役場
築上町,33.656384,131.055756,municipality,,築上町役場
篠山市,35.075673,135.219002,municipality,,篠山市役所
篠栗町,33.623869,130.526207,municipality,,篠栗町役場
米原市,35.315046,136.291402,municipality,,米原市役所
米子市,35.428136,133.330939,municipality,,米子市役所
米沢市,37.921869,140.11614,municipality,,米沢市役所
粕屋町,33.610854,130.480582,municipality,,粕屋町役場
粟国村,26.581761,127.22886,municipality,,粟国村役場
粟島浦村,38.468213,139.25436,municipality,,粟島浦村役場
精華町,34.760819,135.785686,municipality,,精華町役場
糸島市,33.557218,130.196267,municipality,,糸島市役所
糸満市,26.123542,127.665823,municipality,,糸満市役所
糸田町,33.652736,130.778958,municipality,,糸田町役場
糸魚川市,37.039025,137.862658,municipality,,糸魚川市役所
紀の川市,34.269538,135.362576,municipality,,紀の川市役所
紀北町,34.211469,136.337275,municipality,,紀北町役場
紀宝町,33.73387,136.009715,municipality,,紀宝町役場
紀美野町,34.167192,135.307575,municipality,,紀美野町役場
紋別市,44.356332,143.354279,municipality,,紋別市役所
紫波町,39.554536,141.155796,municipality,,紫波町役場
結城市,36.289625,139.87147,municipality,,結城市役所
網走市,44.020133,144.268403,municipality,,網走市役所
綾川町,34.249613,133.923099,municipality,,綾川町役場
綾瀬市,35.437161,139.426348,municipality,,綾瀬市役所
綾町,31.999135,131.253182,municipality,,綾町役場
綾部市,35.298916,135.258812,municipality,,綾部市役所
総社市,34.672552,133.746728,municipality,,総社市役所
練馬区,35.7356,139.651725,municipality,,練馬区役所
置戸町,43.676328,143.586402,municipality,,置戸町役場
羅臼町,44.021953,145.189532,municipality,,羅臼町役場
美作市,35.026369,134.159754,municipality,,美作市役所
美原区,34.538483,135.559827,municipality,,美原区役所
美咲町,34.996957,133.95458,municipality,,美咲町役場
美唄市,43.332951,141.853986,municipality,,美唄市役所
美幌町,43.824248,144.107523,municipality,,美幌町役場
美波町,33.734573,134.535413,municipality,,美波町役場
美浜区,35.640552,140.06304,municipality,,美浜区役所
美浦村,36.004554,140.301906,municipality,,美浦村役場
美深町,44.480994,142.342963,municipality,,美深町役場
美濃加茂市,35.440242,137.015664,municipality,,美濃加茂市役所
美濃市,35.544713,136.90757,municipality,,美濃市役所
美瑛町,43.588279,142.467055,municipality,,美瑛町役場
美祢市,34.166713,131.206203,municipality,,美祢市役所
美馬市,34.053387,134.169725,municipality,,美馬市役所
群馬南牧村,36.158553,138.711406,ward,群馬,南牧村役場（群馬）
群馬明和町,36.211283,139.534228,ward,群馬,明和町役場（群馬）
群馬昭和村,36.639703,139.066349,ward,群馬,昭和村役場（群馬）
群馬県,36.391194,139.060883,prefecture,,群馬県庁
群馬高山村,36.620809,138.943477,ward,群馬,高山村役場（群馬）
羽咋市,36.893599,136.778999,municipality,,羽咋市役所
羽島市,35.319489,136.702718,municipality,,羽島市役所
羽幌町,44.36061,141.697249,municipality,,羽幌町役場
羽後町,39.199323,140.412881,municipality,,羽後町役場
羽曳野市,34.558002,135.606226,municipality,,羽曳野市役所
羽村市,35.767168,139.311042,municipality,,羽村市役所
羽生市,36.172667,139.548592,municipality,,羽生市役所
習志野市,35.681631,140.027288,municipality,,習志野市役所
聖籠町,37.974526,139.274374,municipality,,聖籠町役場
肝付町,31.344362,130.945223,municipality,,肝付町役場
胎内市,38.059708,139.41035,municipality,,胎内市役所
能代市,40.212131,140.026641,municipality,,能代市役所
能勢町,34.973436,135.413888,municipality,,能勢町役場
能登町,37.310414,137.147782,municipality,,能登町役場
能美市,36.446888,136.554028,municipality,,能美市役所
臼杵市,33.125948,131.804638,municipality,,臼杵市役所
興部町,44.469874,143.123699,municipality,,興部町役場
舞鶴市,35.474797,135.385992,municipality,,舞鶴市役所
舟形町,38.691417,140.319988,municipality,,舟形町役場
舟橋村,36.703525,137.307372,municipality,,舟橋村役場
船橋市,35.694711,139.982621,municipality,,船橋市役所
色麻町,38.548921,140.849876,municipality,,色麻町役場
芝山町,35.693064,140.414255,municipality,,芝山町役場
芦別市,43.51821,142.189552,municipality,,芦別市役所
芦北町,32.299102,130.493119,municipality,,芦北町役場
芦屋市,34.726522,135.304179,municipality,,芦屋市役所
芦屋町,33.893862,130.663874,municipality,,芦屋町役場
花巻市,39.388609,141.116854,municipality,,花巻市役所
花見川区,35.662876,140.069061,municipality,,花見川区役所
芳賀町,36.548212,140.058199,municipality,,芳賀町役場
芸西村,33.526915,133.808942,municipality,,芸西村役場
芽室町,42.911547,143.050835,municipality,,芽室町役場
苅田町,33.776006,130.980475,municipality,,苅田町役場
苓北町,32.513413,130.05472,municipality,,苓北町役場
若松区,33.905435,130.811221,municipality,,若松区役所
若林区,38.24418,140.900748,municipality,,若林区役所
若桜町,35.340149,134.400992,municipality,,若桜町役場
若狭町,35.548882,135.908384,municipality,,若狭町役場
若葉区,35.634016,140.155653,municipality,,若葉区役所
苫前町,44.306086,141.652932,municipality,,苫前町役場
苫小牧市,42.634094,141.605503,municipality,,苫小牧市役所
茂原市,35.42854,140.28805,municipality,,茂原市役所
茂木町,36.532184,140.187535,municipality,,茂木町役場
茅ヶ崎市,35.333879,139.404702,municipality,,茅ヶ崎市役所
茅野市,35.995571,138.158896,municipality,,茅野市役所
茨城町,36.286921,140.424517,municipality,,茨城町役場
茨城県,36.341737,140.446824,prefecture,,茨城県庁
茨木市,34.816153,135.568503,municipality,,茨木市役所
草加市,35.825393,139.805373,municipality,,草加市役所
草津市,35.013123,135.959994,municipality,,草津市役所
草津町,36.620711,138.596127,municipality,,草津町役場
荒尾市,32.986838,130.433036,municipality,,荒尾市役所
荒川区,35.736083,139.783372,municipality,,荒川区役所
菊川市,34.757721,138.084539,municipality,,菊川市役所
菊池市,32.979485,130.813241,municipality,,菊池市役所
菊陽町,32.862515,130.828654,municipality,,菊陽町役場
菰野町,35.020001,136.507346,municipality,,菰野町役場
萩市,34.408107,131.399104,municipality,,萩市役所
葉山町,35.272025,139.586275,municipality,,葉山町役場
葛城市,34.489158,135.726563,municipality,,葛城市役所
葛尾村,37.503547,140.764518,municipality,,葛尾村役場
葛巻町,40.039958,141.437889,municipality,,葛巻町役場
葛飾区,35.74343,139.847213,municipality,,葛飾区役所
葵区,34.975135,138.383259,municipality,,葵区役所
蒲郡市,34.826439,137.219653,municipality,,蒲郡市役所
蓬田村,40.970297,140.65189,municipality,,蓬田村役場
蓮田市,35.994504,139.6622,municipality,,蓮田市役所
蔵王町,38.098128,140.65868,municipality,,蔵王町役場
蕨市,35.825582,139.679585,municipality,,蕨市役所
薩摩川内市,31.813486,130.30395,municipality,,薩摩川内市役所
藍住町,34.126776,134.495112,municipality,,藍住町役場
藤井寺市,34.574283,135.597476,municipality,,藤井寺市役所
藤岡市,36.258509,139.074564,municipality,,藤岡市役所
藤崎町,40.656064,140.502824,municipality,,藤崎町役場
藤枝市,34.867349,138.257548,municipality,,藤枝市役所
藤沢市,35.33894,139.491116,municipality,,藤沢市役所
藤里町,40.278399,140.261879,municipality,,藤里町役場
蘭越町,42.809205,140.528346,municipality,,蘭越町役場
蟹江町,35.132339,136.786679,municipality,,蟹江町役場
行方市,35.990166,140.4891,municipality,,行方市役所
行橋市,33.728762,130.982963,municipality,,行橋市役所
行田市,36.138951,139.455646,municipality,,行田市役所
袋井市,34.75016,137.924624,municipality,,袋井市役所
袖ケ浦市,35.429945,139.954353,municipality,,袖ケ浦市役所
裾野市,35.173891,138.906724,municipality,,裾野市役所
西ノ島町,36.091825,133.013467,municipality,,西ノ島町役場
西之表市,30.732453,130.997035,municipality,,西之表市役所
西予市,33.363017,132.510967,municipality,,西予市役所
西京区,34.985027,135.693108,municipality,,西京区役所
西伊豆町,34.771693,138.775334,municipality,,西伊豆町役場
西会津町,37.587396,139.649301,municipality,,西会津町役場
西原村,32.834719,130.903036,municipality,,西原村役場
西原町,26.222856,127.758819,municipality,,西原町役場
西和賀町,39.317906,140.778754,municipality,,西和賀町役場
西宮市,34.737691,135.34183,municipality,,西宮市役所
西尾市,34.862009,137.061741,municipality,,西尾市役所
西川町,38.426487,140.147661,municipality,,西川町役場
西成区,34.635058,135.494587,municipality,,西成区役所
西条市,33.919615,133.181186,municipality,,西条市役所
西東京市,35.725499,139.538159,municipality,,西東京市役所
西桂町,35.524259,138.847405,municipality,,西桂町役場
西海市,32.933117,129.642962,municipality,,西海市役所
西淀川区,34.711409,135.456202,municipality,,西淀川区役所
西目屋村,40.577486,140.297316,municipality,,西目屋村役場
西米良村,32.226354,131.154452,municipality,,西米良村役場
西粟倉村,35.171765,134.335689,municipality,,西粟倉村役場
西脇市,34.98343,134.97973,municipality,,西脇市役所
西興部村,44.328833,142.944445,municipality,,西興部村役場
西蒲区,37.760333,138.889253,municipality,,西蒲区役所
西郷村,37.141767,140.155299,municipality,,西郷村役場
西都市,32.107862,131.400948,municipality,,西都市役所
見沼区,35.935216,139.654427,municipality,,見沼区役所
見附市,37.531496,138.912724,municipality,,見附市役所
観音寺市,34.12737,133.661597,municipality,,観音寺市役所
角田市,37.977016,140.781543,municipality,,角田市役所
訓子府町,43.725328,143.741665,municipality,,訓子府町役場
設楽町,35.097096,137.571418,municipality,,設楽町役場
読谷村,26.396154,127.744424,municipality,,読谷村役場
調布市,35.650628,139.540683,municipality,,調布市役所
諏訪市,36.039175,138.113984,municipality,,諏訪市役所
諫早市,32.844208,130.053601,municipality,,諫早市役所
諸塚村,32.512184,131.330319,municipality,,諸塚村役場
豊丘村,35.551497,137.895791,municipality,,豊丘村役場
豊中市,34.781239,135.469889,municipality,,豊中市役所
豊前市,33.611538,131.129941,municipality,,豊前市役所
豊富町,45.102847,141.777508,municipality,,豊富町役場
豊山町,35.250462,136.911977,municipality,,豊山町役場
豊岡市,35.544475,134.820187,municipality,,豊岡市役所
豊島区,35.726121,139.716678,municipality,,豊島区役所
豊川市,34.826784,137.375578,municipality,,豊川市役所
豊平区,43.03137,141.379974,municipality,,豊平区役所
豊後大野市,32.978152,131.585011,municipality,,豊後大野市役所
豊後高田市,33.556202,131.446931,municipality,,豊後高田市役所
